,race_label,grouping
146203,H,1.0
146204,B,1.0
146205,W,1.0
146206,B,2.0
146207,H,2.0
146208,B,1.0
146209,B,1.0
146210,H,1.0
146211,H,1.0
146212,B,1.0
146213,H,1.0
146214,H,1.0
146215,A,1.0
146216,B,1.0
146217,B,1.0
146218,B,4.0
146219,W,1.0
146220,W,1.0
146221,H,4.0
146222,B,2.0
146223,O,1.0
146224,W,1.0
146225,H,1.0
146226,H,2.0
146227,B,1.0
146228,B,0.0
146229,B,1.0
146230,W,4.0
146231,B,1.0
146232,B,4.0
146233,B,0.0
146234,B,4.0
146235,B,2.0
146236,B,1.0
146237,B,2.0
146238,B,4.0
146239,H,1.0
146240,H,1.0
146241,H,1.0
146242,W,1.0
146243,H,1.0
146244,B,1.0
146245,H,1.0
146246,H,0.0
146247,B,1.0
146248,H,1.0
146249,H,0.0
146250,H,1.0
146251,H,0.0
146252,H,1.0
146253,B,1.0
146254,H,1.0
146255,H,1.0
146256,H,0.0
146257,H,1.0
146258,H,1.0
146259,H,0.0
146260,H,1.0
146261,H,1.0
146262,H,1.0
146263,B,1.0
146264,H,1.0
146265,H,0.0
146266,W,1.0
146267,B,4.0
146268,H,1.0
146269,B,1.0
146270,B,1.0
146271,W,1.0
146272,B,1.0
146273,H,1.0
146274,H,1.0
146275,W,1.0
146276,W,1.0
146277,B,1.0
146278,H,4.0
146279,B,1.0
146280,H,1.0
146281,B,1.0
146282,W,1.0
146283,H,1.0
146284,W,2.0
146285,H,2.0
146286,H,1.0
146287,W,0.0
146288,B,2.0
146289,H,2.0
146290,B,2.0
146291,B,1.0
146292,B,2.0
146293,B,1.0
146294,B,1.0
146295,B,2.0
146296,B,4.0
146297,B,1.0
146298,B,1.0
146299,W,2.0
146300,B,2.0
146301,H,2.0
146302,O,4.0
146303,H,1.0
146304,H,2.0
146305,B,1.0
146306,B,1.0
146307,O,2.0
146308,H,2.0
146309,H,2.0
146310,H,2.0
146311,W,4.0
146312,B,2.0
146313,H,1.0
146314,H,2.0
146315,W,2.0
146316,W,2.0
146317,B,1.0
146318,B,2.0
146319,B,2.0
146320,H,2.0
146321,B,2.0
146322,B,1.0
146323,B,2.0
146324,H,1.0
146325,B,0.0
146326,H,2.0
146327,W,2.0
146328,B,1.0
146329,B,1.0
146330,B,1.0
146331,B,1.0
146332,W,4.0
146333,H,1.0
146334,W,1.0
146335,H,1.0
146336,H,2.0
146337,H,1.0
146338,H,1.0
146339,B,2.0
146340,B,2.0
146341,H,1.0
146342,B,2.0
146343,W,2.0
146344,W,2.0
146345,B,2.0
146346,W,1.0
146347,H,1.0
146348,W,1.0
146349,B,4.0
146350,H,0.0
146351,H,2.0
146352,W,1.0
146353,B,1.0
146354,H,1.0
146355,B,1.0
146356,B,1.0
146357,W,1.0
146358,W,1.0
146359,H,1.0
146360,H,1.0
146361,B,1.0
146362,H,2.0
146363,B,4.0
146364,H,1.0
146365,H,2.0
146366,H,1.0
146367,W,1.0
146368,B,4.0
146369,B,1.0
146370,H,1.0
146371,B,1.0
146372,H,1.0
146373,H,1.0
146374,W,1.0
146375,H,2.0
146376,B,0.0
146377,B,1.0
146378,W,1.0
146379,B,2.0
146380,W,4.0
146381,H,2.0
146382,B,2.0
146383,B,1.0
146384,B,4.0
146385,B,1.0
146386,W,1.0
146387,W,1.0
146388,W,4.0
146389,B,1.0
146390,B,2.0
146391,B,2.0
146392,B,1.0
146393,H,1.0
146394,H,1.0
146395,H,1.0
146396,W,1.0
146397,W,1.0
146398,B,2.0
146399,H,2.0
146400,H,1.0
146401,B,1.0
146402,W,1.0
146403,B,2.0
146404,W,4.0
146405,B,4.0
146406,H,0.0
146407,B,1.0
146408,B,1.0
146409,H,1.0
146410,B,0.0
146411,H,1.0
146412,B,1.0
146413,B,1.0
146414,H,1.0
146415,B,1.0
146416,H,1.0
146417,H,1.0
146418,B,2.0
146419,B,1.0
146420,H,1.0
146421,B,0.0
146422,H,1.0
146423,H,1.0
146424,H,1.0
146425,B,4.0
146426,W,1.0
146427,H,2.0
146428,H,1.0
146429,B,2.0
146430,B,1.0
146431,B,1.0
146432,B,1.0
146433,W,1.0
146434,B,4.0
146435,H,1.0
146436,B,1.0
146437,W,1.0
146438,B,0.0
146439,B,1.0
146440,H,1.0
146441,B,1.0
146442,B,2.0
146443,W,1.0
146444,B,0.0
146445,B,1.0
146446,B,2.0
146447,O,4.0
146448,B,1.0
146449,H,2.0
146450,W,1.0
146451,B,1.0
146452,B,2.0
146453,H,1.0
146454,H,1.0
146455,W,1.0
146456,B,1.0
146457,H,1.0
146458,B,0.0
146459,W,1.0
146460,B,2.0
146461,H,1.0
146462,W,4.0
146463,H,2.0
146464,B,4.0
146465,W,2.0
146466,B,2.0
146467,H,2.0
146468,H,1.0
146469,W,4.0
146470,H,2.0
146471,H,2.0
146472,B,4.0
146473,W,0.0
146474,H,1.0
146475,W,1.0
146476,H,1.0
146477,W,1.0
146478,H,1.0
146479,B,1.0
146480,H,1.0
146481,H,1.0
146482,H,1.0
146483,B,1.0
146484,B,1.0
146485,H,1.0
146486,W,1.0
146487,H,1.0
146488,B,1.0
146489,B,1.0
146490,B,1.0
146491,W,4.0
146492,W,1.0
146493,W,4.0
146494,H,1.0
146495,W,1.0
146496,H,1.0
146497,B,1.0
146498,B,1.0
146499,H,1.0
146500,B,4.0
146501,W,4.0
146502,W,1.0
146503,B,2.0
146504,B,1.0
146505,B,1.0
146506,B,1.0
146507,H,2.0
146508,H,1.0
146509,B,2.0
146510,W,2.0
146511,O,1.0
146512,B,1.0
146513,B,1.0
146514,W,4.0
146515,B,2.0
146516,B,2.0
146517,B,4.0
146518,B,2.0
146519,B,2.0
146520,B,2.0
146521,H,2.0
146522,B,2.0
146523,B,4.0
146524,H,2.0
146525,W,4.0
146526,W,4.0
146527,B,0.0
146528,O,1.0
146529,W,1.0
146530,H,1.0
146531,H,2.0
146532,H,4.0
146533,H,1.0
146534,B,1.0
146535,H,0.0
146536,W,0.0
146537,H,1.0
146538,H,2.0
146539,H,1.0
146540,H,0.0
146541,W,1.0
146542,B,1.0
146543,W,1.0
146544,H,1.0
146545,O,1.0
146546,B,2.0
146547,H,1.0
146548,H,1.0
146549,B,0.0
146550,H,4.0
146551,O,2.0
146552,H,1.0
146553,W,0.0
146554,B,0.0
146555,H,1.0
146556,B,2.0
146557,H,2.0
146558,H,1.0
146559,W,0.0
146560,B,1.0
146561,B,1.0
146562,W,1.0
146563,H,1.0
146564,H,1.0
146565,B,1.0
146566,H,2.0
146567,W,1.0
146568,H,4.0
146569,H,1.0
146570,H,1.0
146571,W,2.0
146572,W,1.0
146573,H,1.0
146574,B,1.0
146575,W,1.0
146576,H,1.0
146577,B,4.0
146578,W,4.0
146579,B,1.0
146580,B,2.0
146581,B,4.0
146582,W,4.0
146583,H,1.0
146584,B,4.0
146585,B,0.0
146586,H,1.0
146587,H,1.0
146588,W,1.0
146589,H,2.0
146590,H,1.0
146591,B,1.0
146592,W,1.0
146593,W,1.0
146594,H,4.0
146595,H,1.0
146596,B,0.0
146597,B,4.0
146598,H,1.0
146599,W,1.0
146600,B,2.0
146601,W,1.0
146602,H,1.0
146603,H,4.0
146604,B,1.0
146605,B,1.0
146606,H,2.0
146607,W,1.0
146608,W,1.0
146609,B,2.0
146610,B,2.0
146611,H,1.0
146612,H,1.0
146613,B,2.0
146614,B,1.0
146615,H,1.0
146616,W,1.0
146617,B,4.0
146618,H,1.0
146619,H,1.0
146620,H,0.0
146621,W,1.0
146622,B,1.0
146623,W,1.0
146624,H,1.0
146625,W,1.0
146626,B,2.0
146627,H,1.0
146628,W,0.0
146629,W,0.0
146630,H,1.0
146631,B,1.0
146632,H,0.0
146633,W,1.0
146634,H,0.0
146635,W,1.0
146636,W,1.0
146637,B,2.0
146638,H,1.0
146639,B,1.0
146640,W,4.0
146641,B,1.0
146642,H,1.0
146643,O,1.0
146644,W,1.0
146645,B,4.0
146646,B,1.0
146647,H,1.0
146648,H,2.0
146649,H,2.0
146650,H,1.0
146651,B,0.0
146652,B,1.0
146653,H,0.0
146654,W,1.0
146655,H,1.0
146656,H,1.0
146657,H,2.0
146658,H,1.0
146659,B,2.0
146660,B,2.0
146661,B,2.0
146662,H,1.0
146663,B,2.0
146664,B,1.0
146665,B,0.0
146666,H,2.0
146667,H,2.0
146668,B,2.0
146669,W,0.0
146670,H,2.0
146671,H,1.0
146672,H,2.0
146673,B,1.0
146674,W,1.0
146675,H,1.0
146676,B,2.0
146677,B,1.0
146678,B,2.0
146679,B,2.0
146680,H,1.0
146681,B,4.0
146682,W,4.0
146683,B,4.0
146684,W,0.0
146685,B,0.0
146686,B,1.0
146687,B,1.0
146688,H,2.0
146689,H,2.0
146690,W,1.0
146691,B,1.0
146692,H,1.0
146693,H,4.0
146694,B,0.0
146695,B,4.0
146696,H,1.0
146697,W,1.0
146698,W,1.0
146699,B,1.0
146700,H,0.0
146701,B,2.0
146702,B,1.0
146703,B,2.0
146704,B,2.0
146705,W,2.0
146706,B,1.0
146707,B,1.0
146708,H,2.0
146709,O,4.0
146710,W,1.0
146711,B,1.0
146712,B,1.0
146713,O,1.0
146714,H,2.0
146715,H,0.0
146716,B,0.0
146717,W,1.0
146718,H,2.0
146719,W,1.0
146720,B,1.0
146721,H,1.0
146722,H,2.0
146723,B,4.0
146724,W,1.0
146725,W,1.0
146726,H,1.0
146727,W,2.0
146728,H,4.0
146729,B,2.0
146730,H,1.0
146731,B,1.0
146732,B,2.0
146733,W,1.0
146734,H,1.0
146735,H,1.0
146736,H,1.0
146737,W,4.0
146738,B,4.0
146739,H,2.0
146740,B,0.0
146741,H,1.0
146742,B,1.0
146743,H,1.0
146744,H,1.0
146745,B,1.0
146746,H,1.0
146747,W,4.0
146748,H,1.0
146749,B,2.0
146750,B,4.0
146751,W,2.0
146752,B,1.0
146753,H,2.0
146754,B,2.0
146755,B,1.0
146756,H,1.0
146757,O,1.0
146758,B,1.0
146759,O,1.0
146760,W,1.0
146761,W,2.0
146762,W,1.0
146763,B,4.0
146764,B,2.0
146765,B,1.0
146766,B,4.0
146767,W,4.0
146768,W,0.0
146769,H,1.0
146770,B,2.0
146771,W,1.0
146772,B,4.0
146773,W,1.0
146774,B,4.0
146775,W,1.0
146776,W,1.0
146777,B,2.0
146778,W,1.0
146779,B,1.0
146780,W,4.0
146781,W,1.0
146782,B,2.0
146783,B,2.0
146784,W,1.0
146785,W,2.0
146786,W,1.0
146787,B,2.0
146788,H,1.0
146789,W,1.0
146790,W,0.0
146791,H,1.0
146792,W,1.0
146793,B,1.0
146794,H,2.0
146795,O,1.0
146796,B,2.0
146797,B,1.0
146798,B,2.0
146799,B,4.0
146800,B,4.0
146801,B,1.0
146802,B,1.0
146803,B,4.0
146804,B,1.0
146805,H,1.0
146806,B,3.0
146807,W,1.0
146808,H,1.0
146809,B,4.0
146810,H,3.0
146811,B,1.0
146812,B,4.0
146813,B,2.0
146814,B,1.0
146815,B,4.0
146816,W,1.0
146817,W,2.0
146818,H,1.0
146819,H,2.0
146820,B,2.0
146821,B,4.0
146822,W,4.0
146823,H,2.0
146824,W,4.0
146825,W,1.0
146826,B,4.0
146827,W,4.0
146828,O,0.0
146829,W,1.0
146830,W,1.0
146831,H,1.0
146832,B,1.0
146833,H,2.0
146834,B,3.0
146835,W,3.0
146836,H,1.0
146837,B,3.0
146838,H,1.0
146839,H,2.0
146840,H,1.0
146841,W,1.0
146842,W,4.0
146843,W,1.0
146844,B,4.0
146845,W,1.0
146846,W,4.0
146847,H,4.0
146848,B,1.0
146849,W,4.0
146850,H,1.0
146851,W,1.0
146852,W,1.0
146853,H,2.0
146854,B,1.0
146855,B,2.0
146856,W,1.0
146857,B,1.0
146858,W,4.0
146859,H,1.0
146860,B,4.0
146861,B,1.0
146862,O,1.0
146863,W,1.0
146864,H,2.0
146865,H,1.0
146866,B,0.0
146867,H,1.0
146868,B,3.0
146869,B,1.0
146870,H,1.0
146871,B,3.0
146872,W,0.0
146873,W,3.0
146874,B,3.0
146875,W,3.0
146876,W,3.0
146877,W,3.0
146878,H,1.0
146879,B,3.0
146880,B,0.0
146881,H,2.0
146882,H,1.0
146883,B,0.0
146884,W,0.0
146885,H,2.0
146886,B,2.0
146887,B,0.0
146888,H,3.0
146889,B,2.0
146890,B,2.0
146891,B,4.0
146892,H,1.0
146893,H,3.0
146894,B,4.0
146895,H,1.0
146896,B,0.0
146897,H,2.0
146898,B,2.0
146899,H,4.0
146900,H,1.0
146901,B,2.0
146902,O,1.0
146903,O,2.0
146904,W,1.0
146905,B,2.0
146906,B,2.0
146907,H,1.0
146908,B,2.0
146909,O,1.0
146910,B,3.0
146911,B,0.0
146912,B,4.0
146913,B,1.0
146914,H,1.0
146915,W,0.0
146916,W,3.0
146917,W,1.0
146918,H,3.0
146919,W,3.0
146920,B,3.0
146921,H,1.0
146922,W,1.0
146923,W,3.0
146924,W,1.0
146925,W,3.0
146926,B,3.0
146927,W,3.0
146928,W,3.0
146929,H,3.0
146930,H,1.0
146931,H,3.0
146932,H,0.0
146933,H,3.0
146934,H,1.0
146935,W,2.0
146936,B,3.0
146937,B,2.0
146938,H,2.0
146939,W,3.0
146940,B,3.0
146941,B,4.0
146942,H,2.0
146943,W,3.0
146944,H,4.0
146945,W,2.0
146946,W,0.0
146947,H,3.0
146948,B,3.0
146949,B,3.0
146950,B,4.0
146951,B,2.0
146952,H,2.0
146953,B,0.0
146954,H,3.0
146955,B,3.0
146956,W,2.0
146957,B,2.0
146958,B,3.0
146959,H,2.0
146960,B,2.0
146961,W,2.0
146962,W,0.0
146963,H,3.0
146964,H,4.0
146965,B,3.0
146966,H,2.0
146967,B,3.0
146968,W,0.0
146969,H,3.0
146970,W,3.0
146971,H,2.0
146972,B,3.0
146973,B,0.0
146974,H,3.0
146975,B,3.0
146976,B,2.0
146977,B,4.0
146978,W,3.0
146979,H,2.0
146980,H,3.0
146981,H,3.0
146982,X,0.0
146983,W,3.0
146984,B,2.0
146985,B,3.0
146986,W,3.0
146987,B,4.0
146988,W,3.0
146989,B,4.0
146990,W,3.0
146991,O,3.0
146992,B,4.0
146993,O,2.0
146994,W,2.0
146995,B,2.0
146996,O,3.0
146997,B,3.0
146998,B,2.0
146999,W,3.0
147000,B,4.0
147001,H,3.0
147002,H,3.0
147003,H,3.0
147004,B,3.0
147005,W,3.0
147006,W,3.0
147007,B,2.0
147008,B,0.0
147009,W,3.0
147010,W,3.0
147011,B,3.0
147012,B,3.0
147013,B,2.0
147014,B,2.0
147015,B,3.0
147016,B,2.0
147017,B,3.0
147018,H,3.0
147019,H,4.0
147020,B,2.0
147021,B,2.0
147022,B,3.0
147023,B,2.0
147024,H,3.0
147025,H,3.0
147026,B,3.0
147027,H,2.0
147028,H,3.0
147029,O,2.0
147030,B,0.0
147031,B,2.0
147032,O,2.0
147033,W,3.0
147034,B,2.0
147035,W,3.0
147036,B,4.0
147037,H,4.0
147038,A,3.0
147039,H,3.0
147040,H,2.0
147041,B,4.0
147042,B,3.0
147043,W,3.0
147044,H,3.0
147045,H,3.0
147046,H,2.0
147047,W,3.0
147048,H,3.0
147049,B,2.0
147050,H,0.0
147051,W,0.0
147052,H,2.0
147053,W,3.0
147054,B,3.0
147055,B,3.0
147056,W,0.0
147057,B,3.0
147058,W,3.0
147059,H,3.0
147060,H,3.0
147061,B,2.0
147062,B,4.0
147063,H,0.0
147064,H,0.0
147065,O,4.0
147066,W,3.0
147067,B,3.0
147068,B,3.0
147069,H,2.0
147070,H,2.0
147071,B,2.0
147072,B,2.0
147073,B,2.0
147074,B,3.0
147075,W,3.0
147076,W,2.0
147077,O,0.0
147078,B,4.0
147079,B,3.0
147080,H,4.0
147081,H,3.0
147082,B,3.0
147083,B,4.0
147084,B,3.0
147085,W,4.0
147086,B,2.0
147087,H,3.0
147088,H,3.0
147089,H,3.0
147090,H,3.0
147091,B,4.0
147092,H,3.0
147093,B,2.0
147094,H,0.0
147095,H,3.0
147096,W,4.0
147097,H,3.0
147098,W,3.0
147099,H,0.0
147100,H,3.0
147101,W,3.0
147102,W,3.0
147103,H,4.0
147104,H,3.0
147105,H,3.0
147106,W,4.0
147107,H,3.0
147108,W,3.0
147109,H,3.0
147110,W,3.0
147111,H,4.0
147112,W,3.0
147113,H,3.0
147114,W,4.0
147115,H,3.0
147116,B,3.0
147117,W,3.0
147118,W,3.0
147119,W,3.0
147120,H,3.0
147121,W,3.0
147122,W,3.0
147123,W,4.0
147124,H,3.0
147125,B,4.0
147126,H,3.0
147127,H,4.0
147128,W,3.0
147129,H,3.0
147130,H,3.0
147131,W,3.0
147132,H,4.0
147133,W,3.0
147134,W,3.0
147135,B,0.0
147136,B,2.0
147137,W,3.0
147138,B,3.0
147139,B,2.0
147140,W,3.0
147141,B,3.0
147142,B,0.0
147143,B,3.0
147144,B,2.0
147145,W,2.0
147146,B,2.0
147147,B,2.0
147148,H,3.0
147149,B,2.0
147150,H,3.0
147151,H,2.0
147152,O,2.0
147153,B,3.0
147154,H,3.0
147155,H,3.0
147156,W,2.0
147157,H,4.0
147158,B,3.0
147159,B,3.0
147160,H,3.0
147161,B,2.0
147162,B,2.0
147163,H,2.0
147164,B,3.0
147165,B,2.0
147166,B,3.0
147167,H,0.0
147168,W,2.0
147169,B,2.0
147170,B,4.0
147171,B,4.0
147172,H,3.0
147173,H,2.0
147174,B,3.0
147175,H,2.0
147176,W,2.0
147177,B,3.0
147178,W,2.0
147179,B,2.0
147180,B,2.0
147181,H,2.0
147182,B,3.0
147183,H,3.0
147184,H,3.0
147185,H,3.0
147186,H,3.0
147187,H,3.0
147188,W,4.0
147189,W,4.0
147190,H,3.0
147191,B,3.0
147192,H,4.0
147193,B,3.0
147194,H,3.0
147195,W,0.0
147196,H,3.0
147197,B,3.0
147198,H,3.0
147199,H,3.0
147200,B,2.0
147201,H,2.0
147202,B,3.0
147203,W,2.0
147204,H,3.0
147205,B,2.0
147206,B,3.0
147207,W,3.0
147208,H,3.0
147209,W,0.0
147210,H,3.0
147211,H,3.0
147212,B,0.0
147213,H,2.0
147214,B,2.0
147215,H,2.0
147216,H,3.0
147217,B,3.0
147218,H,0.0
147219,B,2.0
147220,H,3.0
147221,W,3.0
147222,W,3.0
147223,B,2.0
147224,B,3.0
147225,W,3.0
147226,H,3.0
147227,W,3.0
147228,H,2.0
147229,H,3.0
147230,B,2.0
147231,W,3.0
147232,B,3.0
147233,H,3.0
147234,H,3.0
147235,W,3.0
147236,B,3.0
147237,B,3.0
147238,B,2.0
147239,H,3.0
147240,H,3.0
147241,B,3.0
147242,W,3.0
147243,O,2.0
147244,O,3.0
147245,B,3.0
147246,B,3.0
147247,H,3.0
147248,H,3.0
147249,B,3.0
147250,B,3.0
147251,H,3.0
147252,H,0.0
147253,B,3.0
147254,B,3.0
147255,W,3.0
147256,B,3.0
147257,B,3.0
147258,H,0.0
147259,B,4.0
147260,B,3.0
147261,W,3.0
147262,H,3.0
147263,H,0.0
147264,B,3.0
147265,H,3.0
147266,B,2.0
147267,H,2.0
147268,B,3.0
147269,W,0.0
147270,W,3.0
147271,H,0.0
147272,H,3.0
147273,B,4.0
147274,B,3.0
147275,H,3.0
147276,O,3.0
147277,H,3.0
147278,H,4.0
147279,W,4.0
147280,B,3.0
147281,B,2.0
147282,H,2.0
147283,H,2.0
147284,O,3.0
147285,B,2.0
147286,H,3.0
147287,H,4.0
147288,B,3.0
147289,H,2.0
147290,H,4.0
147291,B,3.0
147292,H,3.0
147293,B,2.0
147294,H,4.0
147295,W,0.0
147296,W,3.0
147297,B,4.0
147298,H,2.0
147299,B,0.0
147300,B,3.0
147301,W,3.0
147302,B,3.0
147303,B,3.0
147304,B,3.0
147305,B,2.0
147306,B,0.0
147307,B,2.0
147308,B,2.0
147309,B,2.0
147310,H,3.0
147311,B,2.0
147312,B,3.0
147313,H,2.0
147314,B,0.0
147315,B,2.0
147316,B,3.0
147317,B,4.0
147318,B,3.0
147319,B,2.0
147320,H,3.0
147321,B,3.0
147322,B,2.0
147323,W,4.0
147324,B,2.0
147325,B,2.0
147326,B,2.0
147327,H,4.0
147328,B,4.0
147329,H,2.0
147330,H,2.0
147331,B,2.0
147332,B,4.0
147333,H,2.0
147334,B,3.0
147335,H,3.0
147336,H,2.0
147337,H,3.0
147338,H,3.0
147339,O,3.0
147340,H,3.0
147341,B,4.0
147342,B,4.0
147343,H,3.0
147344,B,2.0
147345,B,2.0
147346,H,2.0
147347,H,4.0
147348,B,0.0
147349,W,2.0
147350,W,2.0
147351,B,2.0
147352,H,2.0
147353,B,2.0
147354,H,2.0
147355,B,3.0
147356,B,2.0
147357,B,3.0
147358,H,0.0
147359,B,4.0
147360,H,0.0
147361,H,3.0
147362,H,4.0
147363,B,3.0
147364,H,2.0
147365,B,4.0
147366,W,3.0
147367,B,3.0
147368,W,3.0
147369,B,3.0
147370,H,3.0
147371,B,3.0
147372,H,0.0
147373,H,0.0
147374,H,3.0
147375,B,3.0
147376,B,3.0
147377,H,3.0
147378,W,3.0
147379,H,0.0
147380,H,3.0
147381,B,3.0
147382,H,3.0
147383,H,3.0
147384,H,0.0
147385,B,3.0
147386,W,3.0
147387,W,3.0
147388,B,3.0
147389,B,3.0
147390,O,3.0
147391,W,3.0
147392,O,3.0
147393,W,3.0
147394,B,3.0
147395,B,0.0
147396,K,3.0
147397,O,3.0
147398,B,2.0
147399,B,4.0
147400,B,0.0
147401,B,3.0
147402,B,3.0
147403,B,3.0
147404,B,3.0
147405,B,3.0
147406,H,3.0
147407,B,3.0
147408,B,3.0
147409,H,0.0
147410,B,3.0
147411,B,3.0
147412,H,2.0
147413,H,2.0
147414,B,3.0
147415,W,3.0
147416,H,4.0
147417,H,2.0
147418,H,3.0
147419,W,4.0
147420,B,3.0
147421,H,3.0
147422,H,3.0
147423,W,0.0
147424,W,3.0
147425,H,3.0
147426,H,3.0
147427,B,2.0
147428,B,2.0
147429,W,4.0
147430,B,4.0
147431,H,3.0
147432,B,3.0
147433,B,2.0
147434,W,3.0
147435,W,3.0
147436,B,3.0
147437,W,3.0
147438,B,4.0
147439,W,3.0
147440,B,3.0
147441,W,3.0
147442,W,3.0
147443,B,3.0
147444,B,2.0
147445,B,4.0
147446,B,3.0
147447,B,3.0
147448,H,3.0
147449,B,2.0
147450,B,4.0
147451,B,3.0
147452,H,2.0
147453,W,3.0
147454,B,3.0
147455,H,4.0
147456,B,2.0
147457,W,3.0
147458,B,3.0
147459,B,3.0
147460,W,3.0
147461,W,3.0
147462,B,3.0
147463,W,2.0
147464,H,3.0
147465,W,4.0
147466,O,3.0
147467,H,2.0
147468,B,2.0
147469,B,3.0
147470,H,3.0
147471,W,2.0
147472,H,2.0
147473,W,2.0
147474,H,3.0
147475,B,2.0
147476,W,4.0
147477,B,2.0
147478,H,2.0
147479,B,4.0
147480,B,3.0
147481,H,3.0
147482,H,2.0
147483,B,4.0
147484,W,4.0
147485,W,2.0
147486,W,3.0
147487,B,3.0
147488,B,2.0
147489,W,3.0
147490,B,3.0
147491,W,3.0
147492,B,2.0
147493,B,3.0
147494,B,2.0
147495,B,3.0
147496,B,3.0
147497,B,2.0
147498,W,2.0
147499,B,0.0
147500,W,3.0
147501,H,2.0
147502,W,4.0
147503,H,3.0
147504,B,3.0
147505,B,0.0
147506,H,3.0
147507,B,2.0
147508,B,2.0
147509,H,2.0
147510,H,3.0
147511,B,3.0
147512,B,4.0
147513,B,3.0
147514,H,3.0
147515,H,0.0
147516,B,0.0
147517,B,2.0
147518,H,3.0
147519,W,3.0
147520,B,4.0
147521,H,4.0
147522,H,4.0
147523,O,3.0
147524,H,3.0
147525,B,0.0
147526,W,3.0
147527,B,2.0
147528,W,3.0
147529,B,4.0
147530,W,3.0
147531,B,3.0
147532,H,3.0
147533,B,2.0
147534,B,0.0
147535,B,2.0
147536,H,3.0
147537,B,0.0
147538,W,4.0
147539,B,3.0
147540,O,3.0
147541,H,3.0
147542,H,2.0
147543,B,3.0
147544,H,0.0
147545,H,3.0
147546,H,2.0
147547,B,2.0
147548,W,3.0
147549,H,2.0
147550,B,3.0
147551,W,3.0
147552,H,2.0
147553,W,3.0
147554,B,2.0
147555,B,4.0
147556,H,0.0
147557,B,4.0
147558,B,0.0
147559,B,4.0
147560,O,3.0
147561,W,4.0
147562,H,0.0
147563,H,2.0
147564,H,3.0
147565,B,2.0
147566,B,4.0
147567,K,3.0
147568,B,3.0
147569,W,3.0
147570,B,3.0
147571,B,0.0
147572,H,2.0
147573,H,0.0
147574,B,2.0
147575,H,2.0
147576,W,3.0
147577,H,3.0
147578,B,3.0
147579,B,2.0
147580,H,3.0
147581,H,4.0
147582,W,3.0
147583,B,0.0
147584,W,2.0
147585,W,3.0
147586,O,3.0
147587,W,3.0
147588,W,3.0
147589,W,0.0
147590,B,3.0
147591,H,3.0
147592,B,3.0
147593,W,0.0
147594,B,3.0
147595,H,3.0
147596,W,3.0
147597,B,0.0
147598,H,3.0
147599,B,3.0
147600,W,3.0
147601,B,2.0
147602,W,0.0
147603,B,2.0
147604,H,3.0
147605,H,2.0
147606,H,3.0
147607,H,3.0
147608,B,2.0
147609,H,3.0
147610,W,3.0
147611,H,2.0
147612,B,3.0
147613,H,0.0
147614,H,3.0
147615,B,2.0
147616,B,0.0
147617,B,3.0
147618,W,3.0
147619,H,3.0
147620,H,3.0
147621,W,3.0
147622,B,3.0
147623,W,3.0
147624,B,0.0
147625,H,3.0
147626,W,0.0
147627,H,2.0
147628,H,2.0
147629,B,2.0
147630,B,3.0
147631,H,3.0
147632,W,3.0
147633,B,3.0
147634,W,3.0
147635,H,3.0
147636,B,2.0
147637,B,4.0
147638,B,3.0
147639,B,3.0
147640,H,3.0
147641,H,3.0
147642,B,3.0
147643,H,4.0
147644,B,3.0
147645,B,3.0
147646,H,2.0
147647,B,2.0
147648,B,0.0
147649,H,3.0
147650,B,3.0
147651,B,3.0
147652,H,3.0
147653,B,2.0
147654,B,3.0
147655,B,4.0
147656,W,2.0
147657,H,2.0
147658,B,3.0
147659,H,2.0
147660,H,3.0
147661,B,0.0
147662,B,4.0
147663,B,0.0
147664,H,3.0
147665,W,3.0
147666,B,0.0
147667,B,3.0
147668,W,3.0
147669,H,3.0
147670,H,3.0
147671,W,3.0
147672,W,3.0
147673,W,3.0
147674,W,3.0
147675,W,3.0
147676,W,3.0
147677,H,3.0
147678,W,3.0
147679,H,3.0
147680,H,3.0
147681,W,3.0
147682,O,3.0
147683,H,2.0
147684,B,2.0
147685,B,3.0
147686,B,2.0
147687,B,4.0
147688,H,3.0
147689,B,3.0
147690,H,3.0
147691,W,3.0
147692,H,2.0
147693,H,0.0
147694,B,3.0
147695,B,3.0
147696,B,0.0
147697,H,3.0
147698,H,3.0
147699,B,2.0
147700,B,0.0
147701,H,4.0
147702,H,3.0
147703,B,3.0
147704,W,3.0
147705,H,3.0
147706,H,4.0
147707,W,2.0
147708,B,3.0
147709,B,3.0
147710,W,3.0
147711,H,3.0
147712,H,3.0
147713,H,0.0
147714,B,2.0
147715,O,2.0
147716,B,4.0
147717,H,3.0
147718,B,2.0
147719,H,2.0
147720,H,2.0
147721,H,4.0
147722,B,3.0
147723,W,0.0
147724,B,3.0
147725,H,3.0
147726,B,2.0
147727,H,2.0
147728,B,2.0
147729,H,0.0
147730,W,3.0
147731,W,3.0
147732,B,3.0
147733,W,3.0
147734,W,3.0
147735,H,3.0
147736,B,3.0
147737,B,3.0
147738,W,3.0
147739,W,3.0
147740,W,3.0
147741,B,2.0
147742,H,0.0
147743,W,0.0
147744,W,3.0
147745,H,3.0
147746,B,0.0
147747,B,3.0
147748,B,3.0
147749,B,3.0
147750,B,3.0
147751,H,3.0
147752,O,3.0
147753,H,3.0
147754,W,2.0
147755,B,3.0
147756,B,2.0
